customer_id,first_name,last_name,email,phone,gender,date_of_birth,city,state,country,customer_segment,signup_date,created_date,updated_date
1576,Naresh,Jain,naresh.jain837@gmail.com,6378944611,Male,2006-04-01,Warangal,Telangana,India,Bronze,2023-07-26,2023-07-26,2023-07-26
1577,Rehan,Yadav,rehan.yadav4695@hotmail.com,9217505861,Male,1990-10-24,Nashik,Maharashtra,India,Silver,2023-08-27,2023-08-27,2023-08-27
1578,Ankit,Chatterjee,ankit.chatterjee5502@hotmail.com,6118864418,Male,1985-04-01,Madurai,Tamil Nadu,India,Bronze,2022-11-10,2022-11-10,2022-11-10
1579,Karthik,Pillai,karthik.pillai3842@hotmail.com,9218270090,Male,2007-01-09,Howrah,West Bengal,India,Platinum,2024-04-05,2024-04-05,2024-04-05
1580,Naveen,Verma,naveen.verma6326@hotmail.com,8134988895,Male,1991-06-02,Madurai,Tamil Nadu,India,Gold,2022-12-22,2022-12-22,2022-12-22
1581,Hina,Das,hina.das9753@outlook.com,6927076323,Female,2005-08-16,Mumbai,Maharashtra,India,Silver,2024-05-15,2024-05-15,2024-05-15
1582,Rekha,Sharma,rekha.sharma4366@hotmail.com,9549584177,Female,1988-04-10,Nagpur,Maharashtra,India,Silver,2025-05-31,2025-05-31,2025-05-31
1583,Suresh,Bhat,suresh.bhat9379@gmail.com,8664212456,Male,2002-01-15,Coimbatore,Tamil Nadu,India,Silver,2022-10-27,2022-10-27,2022-10-27
1584,Anand,Nair,anand.nair8125@gmail.com,9090710868,Male,2002-11-28,Chennai,Tamil Nadu,India,Platinum,2025-01-22,2025-01-22,2025-01-22
1585,Anand,Das,anand.das2059@gmail.com,6135882514,Male,1966-11-24,Cuttack,Odisha,India,Platinum,2024-06-19,2024-06-19,2024-06-19
1586,Navya,Choudhary,navya.choudhary7119@gmail.com,8808183470,Female,1965-09-07,Karimnagar,Telangana,India,Silver,2026-01-02,2026-01-02,2026-01-02
1587,Ayaan,Kumar,ayaan.kumar7315@outlook.com,8318472436,Male,1974-09-25,Ahmedabad,Gujarat,India,Gold,2023-05-27,2023-05-27,2023-05-27
1588,Jagadeesh,Verma,jagadeesh.verma3104@hotmail.com,8193468892,Male,1976-08-16,Chennai,Tamil Nadu,India,Platinum,2025-03-03,2025-03-03,2025-03-03
1589,Bindu,Agarwal,bindu.agarwal3437@hotmail.com,7875618361,Female,2000-09-15,Mysore,Karnataka,India,Bronze,2023-05-15,2023-05-15,2023-05-15
1590,Vivek,Pillai,vivek.pillai7036@outlook.com,6759955385,Male,1997-10-13,Kolkata,West Bengal,India,Platinum,2026-04-16,2026-04-16,2026-04-16
1591,Rekha,Singh,rekha.singh1411@yahoo.com,6632463595,Female,1997-02-21,Mysore,Karnataka,India,Gold,2023-11-13,2023-11-13,2023-11-13
1592,Uday,Kulkarni,uday.kulkarni673@hotmail.com,9100713592,Male,1978-09-08,Pune,Maharashtra,India,Platinum,2022-08-13,2022-08-13,2022-08-13
1593,Sneha,Shetty,sneha.shetty4719@gmail.com,6772947721,Female,2006-08-17,Hubli,Karnataka,India,Gold,2023-12-25,2023-12-25,2023-12-25
1594,Pavithra,Kapoor,pavithra.kapoor9555@yahoo.com,7791496259,Female,1962-09-18,Mangalore,Karnataka,India,Platinum,2025-10-31,2025-10-31,2025-10-31
1595,Shreyas,Iyer,shreyas.iyer9349@hotmail.com,6327115543,Male,2006-04-19,Patna,Bihar,India,Bronze,2024-08-22,2024-08-22,2024-08-22
1596,Vijay,Pandey,vijay.pandey350@yahoo.com,8219772136,Male,2002-12-02,Varanasi,Uttar Pradesh,India,Bronze,2022-07-31,2022-07-31,2022-07-31
1597,Deepika,Kulkarni,deepika.kulkarni9643@hotmail.com,9185154116,Female,1956-10-22,Warangal,Telangana,India,Bronze,2025-04-20,2025-04-20,2025-04-20
1598,Manasa,Sharma,manasa.sharma4400@hotmail.com,7446562259,Female,2002-08-11,Visakhapatnam,Andhra Pradesh,India,Silver,2024-02-12,2024-02-12,2024-02-12
1599,Bhanu,Chatterjee,bhanu.chatterjee4896@outlook.com,8749835729,Male,1974-05-15,Indore,Madhya Pradesh,India,Gold,2025-06-09,2025-06-09,2025-06-09
1600,Neha,Singh,neha.singh726@outlook.com,8206168270,Female,1997-01-25,New Delhi,Delhi,India,Gold,2023-03-10,2023-03-10,2023-03-10
1601,Deepika,Das,deepika.das3962@gmail.com,9643611647,Female,1965-05-13,Kolkata,West Bengal,India,Platinum,2023-03-28,2023-03-28,2023-03-28
1602,Jagadeesh,Pillai,jagadeesh.pillai322@yahoo.com,6474745230,Male,1969-02-08,New Delhi,Delhi,India,Silver,2025-01-10,2025-01-10,2025-01-10
1603,Faizan,Das,faizan.das1811@hotmail.com,9015633256,Male,1980-12-05,Varanasi,Uttar Pradesh,India,Silver,2025-08-30,2025-08-30,2025-08-30
1604,Siddharth,Rao,siddharth.rao6377@yahoo.com,6591909460,Male,2007-04-17,Kanpur,Uttar Pradesh,India,Silver,2023-04-28,2023-04-28,2023-04-28
1605,Pradeep,Kumar,pradeep.kumar3777@hotmail.com,9920194932,Male,1967-09-09,Bangalore,Karnataka,India,Gold,2024-09-13,2024-09-13,2024-09-13
1606,Vivek,Bhat,vivek.bhat1599@yahoo.com,9253341588,Male,1985-09-07,Vijayawada,Andhra Pradesh,India,Silver,2023-06-12,2023-06-12,2023-06-12
1607,Varun,Singh,varun.singh8533@gmail.com,7464793915,Male,1967-08-23,Hyderabad,Telangana,India,Silver,2024-05-18,2024-05-18,2024-05-18
1608,Rakesh,Reddy,rakesh.reddy6972@outlook.com,6751048797,Male,1996-08-23,Jaipur,Rajasthan,India,Gold,2026-06-09,2026-06-09,2026-06-09
1609,Archana,Das,archana.das2589@hotmail.com,9927634698,Female,1972-08-12,Varanasi,Uttar Pradesh,India,Gold,2023-05-19,2023-05-19,2023-05-19
1610,Ritu,Das,ritu.das6668@gmail.com,8915910014,Female,1987-08-30,Vijayawada,Andhra Pradesh,India,Platinum,2026-03-11,2026-03-11,2026-03-11
1611,Karthik,Iyer,karthik.iyer1282@yahoo.com,6990988310,Male,1961-09-24,Ranchi,Jharkhand,India,Bronze,2024-03-17,2024-03-17,2024-03-17
1612,Rakesh,Bhat,rakesh.bhat7689@hotmail.com,8918098471,Male,1988-06-06,Bhubaneswar,Odisha,India,Gold,2026-01-26,2026-01-26,2026-01-26
1613,Naveen,Das,naveen.das3914@gmail.com,8686917771,Male,1989-02-01,Pune,Maharashtra,India,Bronze,2025-09-28,2025-09-28,2025-09-28
1614,Amit,Kulkarni,amit.kulkarni1603@yahoo.com,9575198581,Male,1982-09-16,Lucknow,Uttar Pradesh,India,Platinum,2025-05-03,2025-05-03,2025-05-03
1615,Harsha,Yadav,harsha.yadav3437@gmail.com,6290389211,Male,2004-06-27,Hubli,Karnataka,India,Bronze,2023-04-02,2023-04-02,2023-04-02
1616,Siddharth,Yadav,siddharth.yadav4015@hotmail.com,7888486357,Male,1989-09-04,Hubli,Karnataka,India,Gold,2024-05-01,2024-05-01,2024-05-01
1617,Yamini,Kapoor,yamini.kapoor1265@gmail.com,7658309965,Female,1994-03-15,Kolkata,West Bengal,India,Silver,2023-04-21,2023-04-21,2023-04-21
1618,Indu,Singh,indu.singh7642@gmail.com,6587614469,Female,1997-10-25,Hubli,Karnataka,India,Bronze,2025-07-20,2025-07-20,2025-07-20
1619,Ravindra,Iyer,ravindra.iyer4268@gmail.com,7749346808,Male,1996-11-15,Bhubaneswar,Odisha,India,Silver,2025-10-06,2025-10-06,2025-10-06
1620,Ganesh,Yadav,ganesh.yadav8838@yahoo.com,6005873271,Male,1967-11-24,Lucknow,Uttar Pradesh,India,Silver,2025-04-13,2025-04-13,2025-04-13
1621,Chandana,Choudhary,chandana.choudhary5921@outlook.com,9017746435,Female,1969-09-28,Mangalore,Karnataka,India,Gold,2022-06-23,2022-06-23,2022-06-23
1622,Rekha,Nair,rekha.nair3334@outlook.com,7460861234,Female,1963-11-22,Madurai,Tamil Nadu,India,Gold,2024-11-23,2024-11-23,2024-11-23
1623,Reshma,Kulkarni,reshma.kulkarni9095@outlook.com,8433820783,Female,1973-07-12,Thiruvananthapuram,Kerala,India,Bronze,2025-09-25,2025-09-25,2025-09-25
1624,Rekha,Jain,rekha.jain7139@gmail.com,8315290141,Female,1975-02-04,Udaipur,Rajasthan,India,Bronze,2022-08-03,2022-08-03,2022-08-03
1625,Pragya,Rao,pragya.rao354@gmail.com,7892083384,Female,1995-03-29,Agra,Uttar Pradesh,India,Platinum,2026-05-20,2026-05-20,2026-05-20
1626,Padma,Pillai,padma.pillai6853@outlook.com,7515412576,Female,1993-10-12,Cuttack,Odisha,India,Gold,2022-12-06,2022-12-06,2022-12-06
1627,Zubair,Das,zubair.das6607@hotmail.com,8067906338,Male,1985-10-07,Nagpur,Maharashtra,India,Gold,2024-12-08,2024-12-08,2024-12-08
1628,Yamini,Mehta,yamini.mehta317@outlook.com,7885475460,Female,1965-11-12,Bhubaneswar,Odisha,India,Platinum,2024-10-24,2024-10-24,2024-10-24
1629,Imran,Sharma,imran.sharma7767@outlook.com,8366707043,Male,1985-02-03,Vadodara,Gujarat,India,Gold,2024-08-12,2024-08-12,2024-08-12
1630,Harika,Das,harika.das1478@hotmail.com,9848181615,Female,1988-09-16,Cuttack,Odisha,India,Bronze,2025-12-02,2025-12-02,2025-12-02
1631,Farah,Kapoor,farah.kapoor6763@outlook.com,7764556463,Female,1996-05-20,Jaipur,Rajasthan,India,Silver,2023-07-14,2023-07-14,2023-07-14
1632,Raghav,Kapoor,raghav.kapoor9626@gmail.com,7848951865,Male,1960-06-03,Coimbatore,Tamil Nadu,India,Silver,2022-08-22,2022-08-22,2022-08-22
1633,Hina,Pandey,hina.pandey1721@gmail.com,9928324599,Female,1985-02-15,Howrah,West Bengal,India,Bronze,2023-12-23,2023-12-23,2023-12-23
1634,Tejas,Sharma,tejas.sharma601@gmail.com,6875941913,Male,1983-02-20,Ahmedabad,Gujarat,India,Platinum,2024-01-23,2024-01-23,2024-01-23
1635,Imran,Kulkarni,imran.kulkarni1036@gmail.com,8911569434,Male,1958-07-08,Aurangabad,Maharashtra,India,Gold,2024-03-23,2024-03-23,2024-03-23
1636,Trisha,Mehta,trisha.mehta9254@outlook.com,9794093425,Female,1999-03-18,Salem,Tamil Nadu,India,Bronze,2022-10-08,2022-10-08,2022-10-08
1637,Nikhil,Pandey,nikhil.pandey4472@gmail.com,7902132991,Male,1997-03-21,Ranchi,Jharkhand,India,Bronze,2023-09-13,2023-09-13,2023-09-13
1638,Hina,Mishra,hina.mishra8412@gmail.com,9725234411,Female,1963-08-06,Mysore,Karnataka,India,Platinum,2025-06-13,2025-06-13,2025-06-13
1639,Bindu,Agarwal,bindu.agarwal6411@gmail.com,8571985807,Female,1984-07-21,Vadodara,Gujarat,India,Bronze,2026-02-18,2026-02-18,2026-02-18
1640,Ranjith,Pandey,ranjith.pandey2490@outlook.com,7916940452,Male,2000-10-19,Indore,Madhya Pradesh,India,Silver,2025-08-19,2025-08-19,2025-08-19
1641,Sai,Rao,sai.rao4560@yahoo.com,6328458563,Male,1956-10-18,Bhopal,Madhya Pradesh,India,Bronze,2023-05-19,2023-05-19,2023-05-19
1642,Zara,Singh,zara.singh7026@gmail.com,7091428350,Female,1962-05-21,Madurai,Tamil Nadu,India,Platinum,2023-06-24,2023-06-24,2023-06-24
1643,Priya,Mehta,priya.mehta1242@yahoo.com,7945557811,Female,2005-03-29,Cuttack,Odisha,India,Platinum,2025-12-31,2025-12-31,2025-12-31
1644,Venkat,Das,venkat.das1794@outlook.com,7600966836,Male,1998-03-29,Ahmedabad,Gujarat,India,Platinum,2023-02-11,2023-02-11,2023-02-11
1645,Satish,Nair,satish.nair226@yahoo.com,9498838437,Male,1984-03-22,Nagpur,Maharashtra,India,Bronze,2023-05-30,2023-05-30,2023-05-30
1646,Vikram,Reddy,vikram.reddy1470@outlook.com,6253155501,Male,1979-12-21,Pune,Maharashtra,India,Bronze,2026-01-26,2026-01-26,2026-01-26
1647,Gokul,Kulkarni,gokul.kulkarni5472@gmail.com,8560713456,Male,1967-05-21,Vijayawada,Andhra Pradesh,India,Platinum,2023-02-01,2023-02-01,2023-02-01
1648,Archana,Kapoor,archana.kapoor6032@gmail.com,9389876316,Female,1991-07-21,Delhi,Delhi,India,Bronze,2025-02-09,2025-02-09,2025-02-09
1649,Geetha,Kapoor,geetha.kapoor9778@yahoo.com,9076202330,Female,1959-02-10,Bhubaneswar,Odisha,India,Platinum,2023-08-14,2023-08-14,2023-08-14
1650,Mahesh,Das,mahesh.das3888@outlook.com,6423916881,Male,1985-04-17,Bangalore,Karnataka,India,Silver,2024-07-30,2024-07-30,2024-07-30
1651,Anjali,Jain,anjali.jain7475@outlook.com,6658724299,Female,1982-11-06,Lucknow,Uttar Pradesh,India,Platinum,2024-06-19,2024-06-19,2024-06-19
1652,Priya,Reddy,priya.reddy9520@gmail.com,6246560481,Female,1962-04-21,Udaipur,Rajasthan,India,Gold,2022-10-27,2022-10-27,2022-10-27
1653,Shreya,Pillai,shreya.pillai2656@hotmail.com,7299267932,Female,1977-06-30,Lucknow,Uttar Pradesh,India,Bronze,2025-07-06,2025-07-06,2025-07-06
1654,Ramesh,Agarwal,ramesh.agarwal5381@outlook.com,7011966179,Male,1985-12-01,Mangalore,Karnataka,India,Gold,2023-06-18,2023-06-18,2023-06-18
1655,Reshma,Reddy,reshma.reddy2213@hotmail.com,6209040694,Female,1989-01-25,Kochi,Kerala,India,Platinum,2025-04-27,2025-04-27,2025-04-27
1656,Mounika,Mehta,mounika.mehta5820@gmail.com,8482260284,Female,1967-08-07,Nagpur,Maharashtra,India,Bronze,2025-12-28,2025-12-28,2025-12-28
1657,Madhav,Nair,madhav.nair3807@gmail.com,8667423314,Male,1985-04-06,Mysore,Karnataka,India,Platinum,2023-07-22,2023-07-22,2023-07-22
1658,Rohit,Nair,rohit.nair427@yahoo.com,7796908306,Male,1990-07-31,Hyderabad,Telangana,India,Bronze,2024-08-20,2024-08-20,2024-08-20
1659,Bhanu,Gupta,bhanu.gupta314@hotmail.com,8934017098,Male,1968-07-28,Patna,Bihar,India,Platinum,2023-12-27,2023-12-27,2023-12-27
1660,Naresh,Kapoor,naresh.kapoor779@gmail.com,8844363385,Male,1971-10-14,Nagpur,Maharashtra,India,Gold,2022-12-13,2022-12-13,2022-12-13
1661,Tejaswini,Choudhary,tejaswini.choudhary6119@outlook.com,8614163247,Female,1981-05-11,Hubli,Karnataka,India,Gold,2024-09-21,2024-09-21,2024-09-21
1662,Ashwin,Pandey,ashwin.pandey4966@yahoo.com,7790639467,Male,1975-01-07,Mangalore,Karnataka,India,Platinum,2022-08-19,2022-08-19,2022-08-19
1663,Faizan,Agarwal,faizan.agarwal760@yahoo.com,7766003430,Male,1991-03-27,Hubli,Karnataka,India,Silver,2024-04-15,2024-04-15,2024-04-15
1664,Pranav,Singh,pranav.singh9344@gmail.com,8887583516,Male,1994-04-08,Agra,Uttar Pradesh,India,Gold,2025-02-22,2025-02-22,2025-02-22
1665,Reshma,Nair,reshma.nair3375@hotmail.com,9286745752,Female,1985-04-30,Visakhapatnam,Andhra Pradesh,India,Platinum,2026-02-25,2026-02-25,2026-02-25
1666,Shreyas,Pillai,shreyas.pillai6904@hotmail.com,8189395210,Male,1993-06-28,Hubli,Karnataka,India,Silver,2024-12-06,2024-12-06,2024-12-06
1667,Bhavya,Mehta,bhavya.mehta6559@gmail.com,9336828441,Female,1989-11-30,Chennai,Tamil Nadu,India,Bronze,2025-06-28,2025-06-28,2025-06-28
1668,Anand,Kulkarni,anand.kulkarni591@yahoo.com,9641632381,Male,1971-09-14,Bangalore,Karnataka,India,Silver,2026-03-06,2026-03-06,2026-03-06
1669,Harika,Reddy,harika.reddy7757@yahoo.com,9360492274,Female,1986-12-25,Chennai,Tamil Nadu,India,Platinum,2026-03-07,2026-03-07,2026-03-07
1670,Shreyas,Nair,shreyas.nair2097@yahoo.com,6896623674,Male,1987-05-11,Surat,Gujarat,India,Bronze,2023-08-03,2023-08-03,2023-08-03
1671,Anupama,Mishra,anupama.mishra6492@yahoo.com,8658067206,Female,1962-03-19,Delhi,Delhi,India,Bronze,2024-03-24,2024-03-24,2024-03-24
1672,Tanya,Agarwal,tanya.agarwal2647@yahoo.com,7611207799,Female,1961-09-12,Hubli,Karnataka,India,Bronze,2023-02-08,2023-02-08,2023-02-08
1673,Aditi,Agarwal,aditi.agarwal9220@gmail.com,8339545619,Female,1989-08-10,Bangalore,Karnataka,India,Platinum,2022-10-13,2022-10-13,2022-10-13
1674,Aditya,Jain,aditya.jain524@hotmail.com,6829303381,Male,1994-06-14,Bhubaneswar,Odisha,India,Bronze,2026-01-12,2026-01-12,2026-01-12
1675,Shreyas,Gupta,shreyas.gupta6108@yahoo.com,9072003424,Male,1980-06-20,Thiruvananthapuram,Kerala,India,Platinum,2025-04-12,2025-04-12,2025-04-12
1676,Ritu,Shetty,ritu.shetty2271@gmail.com,6246170026,Female,1992-10-02,Indore,Madhya Pradesh,India,Silver,2023-12-23,2023-12-23,2023-12-23
1677,Dinesh,Nair,dinesh.nair2606@gmail.com,9304542485,Male,1959-05-18,Kochi,Kerala,India,Gold,2024-02-20,2024-02-20,2024-02-20
1678,Venkat,Kapoor,venkat.kapoor1685@gmail.com,7978016974,Male,1956-08-02,Karimnagar,Telangana,India,Platinum,2025-10-21,2025-10-21,2025-10-21
1679,Kalyani,Mishra,kalyani.mishra5321@yahoo.com,7348601185,Female,2007-05-19,Jaipur,Rajasthan,India,Gold,2023-08-05,2023-08-05,2023-08-05
1680,Krishna,Patel,krishna.patel8513@yahoo.com,9960237130,Male,2002-12-28,Coimbatore,Tamil Nadu,India,Gold,2023-06-25,2023-06-25,2023-06-25
1681,Sowmya,Nair,sowmya.nair1981@gmail.com,9118665687,Female,1957-06-21,Mangalore,Karnataka,India,Bronze,2023-05-06,2023-05-06,2023-05-06
1682,Uma,Pandey,uma.pandey7764@hotmail.com,6182931999,Female,1973-05-25,Mangalore,Karnataka,India,Silver,2025-07-29,2025-07-29,2025-07-29
1683,Zubair,Patel,zubair.patel7232@hotmail.com,6533316169,Male,1995-11-11,Karimnagar,Telangana,India,Bronze,2023-12-24,2023-12-24,2023-12-24
1684,Prakash,Das,prakash.das8223@outlook.com,6312330567,Male,1991-02-16,Visakhapatnam,Andhra Pradesh,India,Gold,2022-12-15,2022-12-15,2022-12-15
1685,Venkat,Chatterjee,venkat.chatterjee6737@outlook.com,8784489817,Male,1969-01-20,Kanpur,Uttar Pradesh,India,Bronze,2022-12-20,2022-12-20,2022-12-20
1686,Harsha,Yadav,harsha.yadav5355@hotmail.com,8355088404,Male,1985-09-27,Mangalore,Karnataka,India,Platinum,2025-12-30,2025-12-30,2025-12-30
1687,Niharika,Verma,niharika.verma4196@outlook.com,6509813493,Female,1970-10-04,Mumbai,Maharashtra,India,Bronze,2023-06-02,2023-06-02,2023-06-02
1688,Satish,Jain,satish.jain5488@gmail.com,9225840924,Male,1989-10-28,Patna,Bihar,India,Gold,2023-12-25,2023-12-25,2023-12-25
1689,Vinay,Sharma,vinay.sharma8988@gmail.com,9387764421,Male,1999-07-23,Hubli,Karnataka,India,Silver,2023-02-07,2023-02-07,2023-02-07
1690,Priya,Reddy,priya.reddy8652@yahoo.com,8956420807,Female,1970-12-06,Coimbatore,Tamil Nadu,India,Platinum,2023-01-25,2023-01-25,2023-01-25
1691,Ashwin,Singh,ashwin.singh811@outlook.com,8472178337,Male,2006-03-27,Hyderabad,Telangana,India,Silver,2025-06-17,2025-06-17,2025-06-17
1692,Pavithra,Patel,pavithra.patel5619@yahoo.com,9059859969,Female,1967-02-08,Ahmedabad,Gujarat,India,Platinum,2024-05-29,2024-05-29,2024-05-29
1693,Vinay,Sharma,vinay.sharma2408@outlook.com,6309550656,Male,1994-10-30,Indore,Madhya Pradesh,India,Silver,2025-01-27,2025-01-27,2025-01-27
1694,Indu,Jain,indu.jain2728@gmail.com,8274985826,Female,1983-09-19,Jaipur,Rajasthan,India,Silver,2024-09-04,2024-09-04,2024-09-04
1695,Sanjana,Mehta,sanjana.mehta4691@gmail.com,8753154357,Female,2001-01-27,Cuttack,Odisha,India,Gold,2025-06-09,2025-06-09,2025-06-09
1696,Tejaswini,Pillai,tejaswini.pillai9794@hotmail.com,7113632242,Female,2005-04-24,Vijayawada,Andhra Pradesh,India,Platinum,2022-12-14,2022-12-14,2022-12-14
1697,Bhavya,Kulkarni,bhavya.kulkarni3455@gmail.com,6159714407,Female,1989-05-01,Vadodara,Gujarat,India,Platinum,2026-02-10,2026-02-10,2026-02-10
1698,Srinivas,Choudhary,srinivas.choudhary3744@gmail.com,9386378404,Male,1991-06-10,Mysore,Karnataka,India,Bronze,2024-02-27,2024-02-27,2024-02-27
1699,Rohit,Choudhary,rohit.choudhary8486@gmail.com,6221806271,Male,1983-07-01,Warangal,Telangana,India,Bronze,2025-08-09,2025-08-09,2025-08-09
1700,Yogesh,Agarwal,yogesh.agarwal4742@hotmail.com,8537881632,Male,1971-05-10,Kolkata,West Bengal,India,Silver,2024-11-03,2024-11-03,2024-11-03
1701,Rishi,Mishra,rishi.mishra9801@hotmail.com,8228350297,Male,1971-01-06,Mumbai,Maharashtra,India,Bronze,2023-10-31,2023-10-31,2023-10-31
1702,Tejas,Verma,tejas.verma746@outlook.com,9965452395,Male,1960-08-16,Lucknow,Uttar Pradesh,India,Bronze,2025-08-31,2025-08-31,2025-08-31
1703,Anand,Mehta,anand.mehta185@gmail.com,9741721344,Male,2007-02-09,Vijayawada,Andhra Pradesh,India,Silver,2024-05-05,2024-05-05,2024-05-05
1704,Anupama,Kulkarni,anupama.kulkarni6008@hotmail.com,6992854025,Female,1996-11-29,Mumbai,Maharashtra,India,Bronze,2025-09-13,2025-09-13,2025-09-13
1705,Diya,Kapoor,diya.kapoor7714@gmail.com,9080612524,Female,1977-04-25,Ranchi,Jharkhand,India,Platinum,2022-09-18,2022-09-18,2022-09-18
1706,Vani,Joshi,vani.joshi8465@outlook.com,6705529910,Female,1980-01-01,Coimbatore,Tamil Nadu,India,Gold,2025-10-14,2025-10-14,2025-10-14
1707,Mahesh,Singh,mahesh.singh8958@yahoo.com,9831340701,Male,1966-01-11,Madurai,Tamil Nadu,India,Gold,2023-09-26,2023-09-26,2023-09-26
1708,Rishi,Kulkarni,rishi.kulkarni3804@gmail.com,7127305474,Male,1963-05-27,Hubli,Karnataka,India,Bronze,2022-10-27,2022-10-27,2022-10-27
1709,Mahesh,Mehta,mahesh.mehta8744@yahoo.com,7200052099,Male,1985-01-07,Cuttack,Odisha,India,Platinum,2023-03-11,2023-03-11,2023-03-11
1710,Farah,Mishra,farah.mishra8688@gmail.com,9488227757,Female,1992-12-09,Bangalore,Karnataka,India,Bronze,2023-01-14,2023-01-14,2023-01-14
1711,Vijay,Kulkarni,vijay.kulkarni1024@yahoo.com,6622165057,Male,1957-12-06,Mysore,Karnataka,India,Bronze,2023-02-01,2023-02-01,2023-02-01
1712,Rekha,Kulkarni,rekha.kulkarni2844@hotmail.com,7100899798,Female,1999-08-07,Lucknow,Uttar Pradesh,India,Silver,2023-07-04,2023-07-04,2023-07-04
1713,Tejaswini,Nair,tejaswini.nair3739@yahoo.com,8783603711,Female,1973-06-03,Delhi,Delhi,India,Bronze,2023-09-21,2023-09-21,2023-09-21
1714,Arjun,Yadav,arjun.yadav2069@hotmail.com,6248784058,Male,1956-08-11,Surat,Gujarat,India,Silver,2026-06-05,2026-06-05,2026-06-05
1715,Ramesh,Choudhary,ramesh.choudhary5348@gmail.com,8144589485,Male,2003-10-12,Kanpur,Uttar Pradesh,India,Gold,2023-04-25,2023-04-25,2023-04-25
1716,Madhavi,Nair,madhavi.nair8170@hotmail.com,8639337398,Female,1996-10-31,Kanpur,Uttar Pradesh,India,Silver,2026-05-25,2026-05-25,2026-05-25
1717,Sandeep,Rao,sandeep.rao9096@outlook.com,6563000944,Male,1973-01-21,Udaipur,Rajasthan,India,Silver,2026-05-26,2026-05-26,2026-05-26
1718,Rohit,Kapoor,rohit.kapoor8255@gmail.com,7777958670,Male,2000-12-18,Chennai,Tamil Nadu,India,Bronze,2022-10-20,2022-10-20,2022-10-20
1719,Tejaswini,Pillai,tejaswini.pillai9257@yahoo.com,6644989400,Female,1960-01-16,Mysore,Karnataka,India,Gold,2022-12-01,2022-12-01,2022-12-01
1720,Ashwin,Reddy,ashwin.reddy7648@hotmail.com,6290512725,Male,1957-08-28,Warangal,Telangana,India,Platinum,2026-06-13,2026-06-13,2026-06-13
1721,Priya,Sharma,priya.sharma1433@gmail.com,8033442768,Female,2005-06-09,Kolkata,West Bengal,India,Gold,2023-04-11,2023-04-11,2023-04-11
1722,Divya,Singh,divya.singh8739@outlook.com,7920497794,Female,2002-02-16,Mumbai,Maharashtra,India,Platinum,2022-10-12,2022-10-12,2022-10-12
1723,Harsha,Kapoor,harsha.kapoor9344@outlook.com,9184006474,Male,2003-03-12,Patna,Bihar,India,Gold,2025-04-10,2025-04-10,2025-04-10
1724,Lokesh,Kapoor,lokesh.kapoor9647@outlook.com,8453677005,Male,1980-01-03,Karimnagar,Telangana,India,Silver,2025-12-04,2025-12-04,2025-12-04
1725,Satish,Mishra,satish.mishra3762@yahoo.com,8528426597,Male,1989-02-01,Ranchi,Jharkhand,India,Bronze,2022-07-26,2022-07-26,2022-07-26
1726,Rashmi,Choudhary,rashmi.choudhary1071@yahoo.com,6181034330,Female,1982-01-24,New Delhi,Delhi,India,Bronze,2026-03-23,2026-03-23,2026-03-23
1727,Ritika,Kapoor,ritika.kapoor3422@yahoo.com,7058474489,Female,1991-01-15,Jaipur,Rajasthan,India,Bronze,2024-05-25,2024-05-25,2024-05-25
1728,Rishi,Yadav,rishi.yadav9929@gmail.com,8114541694,Male,1964-10-28,Kolkata,West Bengal,India,Bronze,2025-10-07,2025-10-07,2025-10-07
1729,Bhanu,Kumar,bhanu.kumar3325@outlook.com,7989765641,Male,1962-02-23,Pune,Maharashtra,India,Silver,2026-04-12,2026-04-12,2026-04-12
1730,Amrutha,Chatterjee,amrutha.chatterjee2715@gmail.com,8993657177,Female,1970-10-16,Kochi,Kerala,India,Platinum,2023-04-08,2023-04-08,2023-04-08
1731,Yash,Patel,yash.patel4925@gmail.com,7861674570,Male,1957-05-02,Coimbatore,Tamil Nadu,India,Bronze,2022-06-30,2022-06-30,2022-06-30
1732,Navya,Singh,navya.singh1192@outlook.com,6348007113,Female,1969-06-25,Pune,Maharashtra,India,Platinum,2024-02-03,2024-02-03,2024-02-03
1733,Ananya,Gupta,ananya.gupta1176@yahoo.com,6519272171,Female,1984-04-01,Indore,Madhya Pradesh,India,Gold,2023-01-15,2023-01-15,2023-01-15
1734,Meera,Nair,meera.nair9790@yahoo.com,7731285771,Female,2000-08-07,Karimnagar,Telangana,India,Platinum,2024-03-31,2024-03-31,2024-03-31
1735,Vani,Chatterjee,vani.chatterjee4344@outlook.com,7071347854,Female,2002-08-30,Mumbai,Maharashtra,India,Gold,2024-10-04,2024-10-04,2024-10-04
